Grid Name,Grid Rows,Grid Columns,Num Of Agents,Num Of Obstacles,Instance Id,A*/SIC Success,A*/SIC Runtime,A*/SIC Solution Cost,A*/SIC Expanded,A*/SIC Generated,A*/SIC Reopened,A*/SIC BPMX boosts,A*/SIC Closed List Hits,A*/SIC Reopened With Old H,A*/SIC H Updated From Other Area,A*/SIC Max expansion delay,A*/SIC Quick Insertions,A*/SIC Quick Insertions Cancelled,A*/SIC Max Group,A*/SIC Solution Depth,
Random Grid,251,211,1,25726,3,1,1.16270000000009,223,223,643,0,0,453,0,0,0,223,136,1,0,
Random Grid,251,211,4,25726,0,1,1172.8964,924,284,140969,0,0,19307,0,0,0,284,1426,4,0,
Random Grid,251,211,4,25726,5,1,406.6933,463,142,73716,0,0,9535,0,0,0,142,121,4,0,
Random Grid,251,211,4,25726,6,1,512.9325,461,142,61041,0,0,9530,0,0,0,142,650,4,0,
Random Grid,251,211,1,25726,0,1,33.3219,284,284,784,0,0,575,0,0,0,283,86,1,0,
Random Grid,251,211,1,25726,1,1,1.22790000000003,224,224,615,0,0,460,0,0,0,223,177,1,0,
Random Grid,251,211,1,25726,2,1,1.01250000000005,193,193,566,0,0,389,0,0,0,193,178,1,0,
Random Grid,251,211,1,25726,3,1,0.956000000000017,223,223,643,0,0,453,0,0,0,223,136,1,0,
Random Grid,251,211,4,25726,0,1,1310.9907,924,284,140969,0,0,19307,0,0,0,284,1426,4,0,
Random Grid,251,211,4,25726,5,1,433.5473,463,142,73716,0,0,9535,0,0,0,142,121,4,0,
Random Grid,251,211,4,25726,6,1,548.5288,461,142,61041,0,0,9530,0,0,0,142,650,4,0,
Random Grid,251,211,1,25726,0,1,32.448,284,284,784,0,0,575,0,0,0,283,86,1,0,
Random Grid,251,211,1,25726,1,1,1.79430000000002,224,224,615,0,0,460,0,0,0,223,177,1,0,
Random Grid,251,211,1,25726,2,1,1.14840000000004,193,193,566,0,0,389,0,0,0,193,178,1,0,
Random Grid,251,211,1,25726,3,1,1.56010000000003,223,223,643,0,0,453,0,0,0,223,136,1,0,
Random Grid,251,211,4,25726,0,1,1615.2089,924,284,140969,0,0,19307,0,0,0,284,1426,4,0,
Random Grid,251,211,4,25726,5,1,501.2861,463,142,73716,0,0,9535,0,0,0,142,121,4,0,
Random Grid,251,211,4,25726,6,1,556.4079,461,142,61041,0,0,9530,0,0,0,142,650,4,0,
Random Grid,251,211,1,25726,0,1,47.559,284,284,784,0,0,575,0,0,0,283,86,1,0,
Random Grid,251,211,1,25726,1,1,1.34399999999999,224,224,615,0,0,460,0,0,0,223,177,1,0,
Random Grid,251,211,1,25726,2,1,1.34170000000006,193,193,566,0,0,389,0,0,0,193,178,1,0,
Random Grid,251,211,3,25726,0,1,334.5307,701,284,27362,0,0,5174,0,0,0,284,728,3,0,
Random Grid,251,211,3,25726,4,1,157.551,351,142,14092,0,0,2559,0,0,0,142,117,3,0,
Random Grid,251,211,3,25726,5,1,200.184,350,142,11931,0,0,2570,0,0,0,142,295,3,0,
Random Grid,251,211,1,25726,0,1,34.5662,284,284,784,0,0,575,0,0,0,283,86,1,0,
Random Grid,251,211,1,25726,1,1,1.17419999999998,224,224,615,0,0,460,0,0,0,223,177,1,0,
Random Grid,251,211,1,25726,2,1,1.60469999999998,193,193,566,0,0,389,0,0,0,193,178,1,0,
Random Grid,251,211,1,25726,3,1,1.2595,223,223,643,0,0,453,0,0,0,223,136,1,0,
Random Grid,251,211,4,25726,0,1,1618.924,924,284,140969,0,0,19307,0,0,0,284,1426,4,0,
Random Grid,251,211,4,25726,5,1,629.179,463,142,73716,0,0,9535,0,0,0,142,121,4,0,
Random Grid,251,211,4,25726,6,1,687.2723,461,142,61041,0,0,9530,0,0,0,142,650,4,0,
Random Grid,50,50,10,500,0,1,5628.1603,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,338.130700000001,181,1064,1631,0,0,14914,0,0,1045,688,686,1064,10,0,
Random Grid,50,50,10,500,12,1,3.47819999999956,81,19,90,0,0,0,0,0,0,18,67,19,10,0,
Random Grid,50,50,10,500,0,1,5198.3595,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,330.381899999999,181,1064,1631,0,0,14914,0,0,1045,688,686,1064,10,0,
Random Grid,50,50,10,500,12,1,1.96460000000025,81,19,90,0,0,0,0,0,0,18,67,19,10,0,
Random Grid,50,50,1,500,0,1,34.8543,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.120900000000006,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.76560000000001,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.16040000000001,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.140299999999996,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.113400000000013,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.143799999999999,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.1995,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.122900000000016,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.0964000000000169,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5199.7774,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,4.59500000000025,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,3.8131999999996,128,19,284,0,0,0,0,0,0,18,233,19,10,0,
Random Grid,50,50,1,500,0,1,37.4755,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.15209999999999,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,2.0883,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.242999999999995,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.182099999999991,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.197900000000004,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.129200000000026,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.205399999999997,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.172599999999989,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.127200000000016,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5234.294,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,4.7510000000002,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,3.79770000000008,128,19,284,0,0,0,0,0,0,18,233,19,10,0,
Random Grid,50,50,9,500,0,1,38.7729,178,43,304,0,0,0,0,0,0,42,229,43,9,0,
Random Grid,50,50,9,500,10,1,4.97029999999998,140,22,272,0,0,0,0,0,0,21,218,22,9,0,
Random Grid,50,50,9,500,11,1,1.76430000000002,38,21,33,0,0,0,0,0,0,20,11,21,9,0,
,50,50,11,500,0,1,54.8412,390,60,652,0,0,0,0,0,0,59,528,60,11,0,
Random Grid,50,50,11,500,12,1,11.9261,276,30,521,0,0,0,0,0,0,29,427,30,11,0,
Random Grid,50,50,11,500,13,1,3.488,114,30,76,0,0,0,0,0,0,29,44,30,11,0,
,50,50,12,500,0,1,69.195,345,61,560,0,0,0,0,0,0,60,435,61,12,0,
Random Grid,50,50,12,500,13,1,14.0713,268,31,462,0,0,0,0,0,0,30,367,31,12,0,
Random Grid,50,50,12,500,14,1,3.19840000000005,77,30,55,0,0,0,0,0,0,29,21,30,12,0,
,50,50,13,500,0,1,71.5701,496,60,1715,0,0,0,0,0,0,59,887,60,13,0,
Random Grid,50,50,13,500,14,1,37.8991,325,30,1328,0,0,0,0,0,0,29,786,30,13,0,
Random Grid,50,50,13,500,15,1,5.75210000000004,171,30,111,0,0,0,0,0,0,29,65,30,13,0,
,50,50,15,500,0,1,18769.8151,475,22608,23451,0,0,649884,0,0,22142,16471,6595,22607,15,1,
Random Grid,50,50,15,500,16,1,18946.28,400,22567,23391,0,0,649884,0,0,22142,16430,6576,22566,15,1,
Random Grid,50,50,15,500,17,1,4.73559999999998,75,41,70,0,0,0,0,0,0,40,27,41,15,0,
Random Grid,50,50,10,500,0,1,5459.112,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,352.1325,181,1064,1631,0,0,14914,0,0,1045,688,686,1064,10,0,
Random Grid,50,50,10,500,12,1,3.36239999999998,81,19,90,0,0,0,0,0,0,18,67,19,10,0,
Random Grid,50,50,10,500,0,1,5447.4161,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,357.397400000001,181,1064,1631,0,0,14914,0,0,1045,688,686,1064,10,0,
Random Grid,50,50,10,500,12,1,3.32529999999952,81,19,90,0,0,0,0,0,0,18,67,19,10,0,
Random Grid,50,50,10,500,0,1,5179.9525,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,341.4006,181,1064,1631,0,0,14914,0,0,1045,688,686,1064,10,0,
Random Grid,50,50,10,500,12,1,1.99589999999989,81,19,84,0,0,0,0,0,0,18,61,19,10,0,
Random Grid,50,50,10,500,0,1,5167.9726,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,334.603599999999,181,1064,1631,0,0,14914,0,0,1045,688,686,1064,10,0,
Random Grid,50,50,10,500,12,1,2.01910000000044,81,19,84,0,0,0,0,0,0,18,61,19,10,0,
Random Grid,50,50,1,500,0,1,33.131,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.172699999999992,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.39019999999999,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.285599999999988,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.122900000000016,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.149699999999996,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.201900000000023,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.156900000000007,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.15100000000001,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.11220000000003,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5198.5946,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,7.25810000000001,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,2.84680000000026,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
Random Grid,50,50,1,500,0,1,36.2647,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.134299999999996,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.4025,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.247299999999996,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.1233,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.115299999999991,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.148099999999999,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.164400000000001,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.174199999999985,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.0960000000000036,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5114.8953,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,5.13619999999992,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,3.73649999999998,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
Random Grid,50,50,1,500,0,1,35.3987,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.147800000000004,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.51589999999999,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.288399999999996,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.19550000000001,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.180900000000008,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.225199999999973,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.234300000000019,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.160799999999995,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.101900000000001,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5128.2425,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,4.33379999999943,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,2.69200000000001,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
Random Grid,50,50,1,500,0,1,36.5337,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.127600000000001,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.86350000000002,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.192800000000005,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.114200000000011,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.114499999999993,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.212199999999996,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.21999999999997,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.180500000000052,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.125999999999976,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5124.1967,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,3.73369999999977,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,3.0626000000002,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
Random Grid,50,50,1,500,0,1,32.6186,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.114599999999996,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.55449999999999,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.276999999999987,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.166300000000007,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.120100000000008,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.178499999999985,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.165500000000009,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.175799999999981,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.118899999999996,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5192.5972,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,4.16909999999916,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,2.62910000000011,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
Random Grid,50,50,1,500,0,1,34.8441,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.102400000000003,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.2295,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.269499999999994,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.16670000000002,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.184899999999999,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.239399999999989,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.165500000000009,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.151299999999992,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.0956000000000472,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5132.9642,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,3.61440000000039,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,2.70580000000064,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
Random Grid,50,50,1,500,0,1,33.7533,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.169499999999999,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.35550000000001,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.176999999999993,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.180499999999995,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.223199999999991,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.189200000000028,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.198300000000017,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.119699999999966,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.149800000000027,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5177.9724,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,3.80010000000038,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,2.48890000000029,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
Random Grid,50,50,1,500,0,1,37.0512,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.135900000000007,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.2397,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.261500000000012,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.111000000000018,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.0960000000000036,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.173799999999972,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.136300000000006,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.142600000000016,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.0794999999999959,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5110.5114,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,3.8760000000002,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,2.67380000000048,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
Random Grid,50,50,1,500,0,1,32.6696,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.130300000000005,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.27250000000001,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.186499999999995,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.2089,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.21690000000001,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.205399999999997,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.180199999999957,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.154499999999985,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.126800000000003,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5116.043,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,3.53549999999996,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,2.6260000000002,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
Random Grid,50,50,10,500,0,1,5150.0898,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,365.0944,181,1064,1631,0,0,14914,0,0,1045,688,686,1064,10,0,
Random Grid,50,50,10,500,12,1,2.64490000000023,81,19,84,0,0,0,0,0,0,18,61,19,10,0,
Random Grid,50,50,1,500,0,1,36.6344,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.159999999999997,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,2.25619999999998,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.200700000000012,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.124799999999993,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.158800000000014,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.131899999999973,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.165099999999995,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.143799999999999,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.121300000000019,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,4940.6255,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,3.71910000000025,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,2.3759,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
Random Grid,50,50,1,500,0,1,35.1016,28,28,43,0,0,0,0,0,0,27,13,28,1,0,
Random Grid,50,50,1,500,1,1,0.164000000000001,13,13,18,0,0,0,0,0,0,12,3,13,1,0,
Random Grid,50,50,1,500,2,1,1.6557,35,35,53,0,0,0,0,0,0,34,17,35,1,0,
Random Grid,50,50,1,500,3,1,0.254799999999989,38,38,48,0,0,0,0,0,0,37,9,38,1,0,
Random Grid,50,50,1,500,4,1,0.165199999999999,23,23,37,0,0,0,0,0,0,22,12,23,1,0,
Random Grid,50,50,1,500,5,1,0.135899999999992,22,22,29,0,0,0,0,0,0,21,5,22,1,0,
Random Grid,50,50,1,500,6,1,0.165899999999965,31,31,44,0,0,0,0,0,0,30,11,31,1,0,
Random Grid,50,50,1,500,7,1,0.156000000000006,31,31,50,0,0,0,0,0,0,30,17,31,1,0,
Random Grid,50,50,1,500,8,1,0.148099999999999,25,25,33,0,0,0,0,0,0,24,6,25,1,0,
Random Grid,50,50,1,500,9,1,0.0967999999999734,16,16,24,0,0,0,0,0,0,15,6,16,1,0,
Random Grid,50,50,10,500,0,1,5058.0815,262,9215,10058,0,0,241776,0,0,9177,6442,3359,9215,10,0,
Random Grid,50,50,10,500,11,1,4.02890000000025,134,19,376,0,0,0,0,0,0,18,101,19,10,0,
Random Grid,50,50,10,500,12,1,3.22290000000066,128,19,129,0,0,0,0,0,0,18,102,19,10,0,
